RegionCode,Region/CityName,CountryName,CountryCode,ProductID,ProductName,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
R501,South Korea,Jeollabuk-do,KR,2505,Possession of Passenger Car,% of hh,,,,,,57,,,,,61,,,,,,,,,,
R501,South Korea,Jeollabuk-do,KR,2504,Possession of Motorcycle,% of hh,,,,,,,,,,,7,,,,,,,,,,
R501,South Korea,Jeollabuk-do,KR,2500,Possession of Dishwasher,unit per 100 hh,3,,,,,4,,,,,,,,,,,,,,,
R501,South Korea,Jeollabuk-do,KR,2516,Possession of Washing Machine,unit per 100 hh,96,,,,,98,,,,,,,,,,,,,,,
R501,South Korea,Jeollabuk-do,KR,2512,Possession of Tumble Drier,unit per 100 hh,1,,,,,2,,,,,,,,,,,,,,,
R501,South Korea,Jeollabuk-do,KR,2494,Possession of Air Conditioner,unit per 100 hh,25,,,,,38,,,,,,,,,,,,,,,
R501,South Korea,Jeollabuk-do,KR,2513,Possession of Vacuum Cleaner,unit per 100 hh,69,,,,,80,,,,,,,,,,,,,,,
KR09,South Korea,Jeonju,KR,2506,Possession of Personal Computer,% of hh,,,,,,,,,,,77,,,,,,,,,,
KR09,South Korea,Jeonju,KR,59927,Possession of Internet Enabled Computer,% of hh,,,,,,,,,,,74,,,,,,,,,,
KR09,South Korea,Jeonju,KR,12980,Possession of Cable TV,% of hh,,,,,,,,,,,57,,,,,,,,,,
KR09,South Korea,Jeonju,KR,12987,Possession of Satellite TV System,% of hh,,,,,,,,,,,12,,,,,,,,,,
R502,South Korea,Jeollanam-do,KR,2506,Possession of Personal Computer,% of hh,,,,,,,,,,,54,,,,,,,,,,
R502,South Korea,Jeollanam-do,KR,59927,Possession of Internet Enabled Computer,% of hh,,,,,,,,,,,52,,,,,,,,,,
R502,South Korea,Jeollanam-do,KR,12980,Possession of Cable TV,% of hh,,,,,,,,,,,68,,,,,,,,,,
R502,South Korea,Jeollanam-do,KR,12987,Possession of Satellite TV System,% of hh,,,,,,,,,,,19,,,,,,,,,,
R502,South Korea,Jeollanam-do,KR,2505,Possession of Passenger Car,% of hh,,,,,,50,,,,,56,,,,,,,,,,
R502,South Korea,Jeollanam-do,KR,2504,Possession of Motorcycle,% of hh,,,,,,,,,,,8,,,,,,,,,,
R502,South Korea,Jeollanam-do,KR,2500,Possession of Dishwasher,unit per 100 hh,3,,,,,3,,,,,,,,,,,,,,,
R502,South Korea,Jeollanam-do,KR,2516,Possession of Washing Machine,unit per 100 hh,93,,,,,95,,,,,,,,,,,,,,,
R502,South Korea,Jeollanam-do,KR,2512,Possession of Tumble Drier,unit per 100 hh,2,,,,,3,,,,,,,,,,,,,,,
R502,South Korea,Jeollanam-do,KR,2494,Possession of Air Conditioner,unit per 100 hh,24,,,,,37,,,,,,,,,,,,,,,
R502,South Korea,Jeollanam-do,KR,2513,Possession of Vacuum Cleaner,unit per 100 hh,63,,,,,73,,,,,,,,,,,,,,,
R497,South Korea,Gyeongsangbuk-do,KR,2506,Possession of Personal Computer,% of hh,,,,,,,,,,,61,,,,,,,,,,
R497,South Korea,Gyeongsangbuk-do,KR,59927,Possession of Internet Enabled Computer,% of hh,,,,,,,,,,,59,,,,,,,,,,
R497,South Korea,Gyeongsangbuk-do,KR,12980,Possession of Cable TV,% of hh,,,,,,,,,,,74,,,,,,,,,,
R497,South Korea,Gyeongsangbuk-do,KR,12987,Possession of Satellite TV System,% of hh,,,,,,,,,,,10,,,,,,,,,,
R497,South Korea,Gyeongsangbuk-do,KR,2505,Possession of Passenger Car,% of hh,,,,,,60,,,,,63,,,,,,,,,,
R497,South Korea,Gyeongsangbuk-do,KR,2504,Possession of Motorcycle,% of hh,,,,,,,,,,,9,,,,,,,,,,
R497,South Korea,Gyeongsangbuk-do,KR,2500,Possession of Dishwasher,unit per 100 hh,4,,,,,5,,,,,,,,,,,,,,,
R497,South Korea,Gyeongsangbuk-do,KR,2516,Possession of Washing Machine,unit per 100 hh,97,,,,,99,,,,,,,,,,,,,,,
R497,South Korea,Gyeongsangbuk-do,KR,2512,Possession of Tumble Drier,unit per 100 hh,1,,,,,2,,,,,,,,,,,,,,,
R497,South Korea,Gyeongsangbuk-do,KR,2494,Possession of Air Conditioner,unit per 100 hh,31,,,,,49,,,,,,,,,,,,,,,
R497,South Korea,Gyeongsangbuk-do,KR,2513,Possession of Vacuum Cleaner,unit per 100 hh,66,,,,,76,,,,,,,,,,,,,,,
KR11,South Korea,Pohang,KR,2506,Possession of Personal Computer,% of hh,,,,,,,,,,,73,,,,,,,,,,
KR11,South Korea,Pohang,KR,59927,Possession of Internet Enabled Computer,% of hh,,,,,,,,,,,72,,,,,,,,,,
KR11,South Korea,Pohang,KR,12980,Possession of Cable TV,% of hh,,,,,,,,,,,91,,,,,,,,,,
KR11,South Korea,Pohang,KR,12987,Possession of Satellite TV System,% of hh,,,,,,,,,,,4,,,,,,,,,,
R498,South Korea,Gyeongsangnam-do,KR,2506,Possession of Personal Computer,% of hh,,,,,,,,,,,69,,,,,,,,,,
R498,South Korea,Gyeongsangnam-do,KR,59927,Possession of Internet Enabled Computer,% of hh,,,,,,,,,,,67,,,,,,,,,,
R498,South Korea,Gyeongsangnam-do,KR,12980,Possession of Cable TV,% of hh,,,,,,,,,,,76,,,,,,,,,,
R498,South Korea,Gyeongsangnam-do,KR,12987,Possession of Satellite TV System,% of hh,,,,,,,,,,,10,,,,,,,,,,
R498,South Korea,Gyeongsangnam-do,KR,2505,Possession of Passenger Car,% of hh,,,,,,62,,,,,66,,,,,,,,,,
R498,South Korea,Gyeongsangnam-do,KR,2504,Possession of Motorcycle,% of hh,,,,,,,,,,,6,,,,,,,,,,
R498,South Korea,Gyeongsangnam-do,KR,2500,Possession of Dishwasher,unit per 100 hh,3,,,,,3,,,,,,,,,,,,,,,
R498,South Korea,Gyeongsangnam-do,KR,2516,Possession of Washing Machine,unit per 100 hh,94,,,,,96,,,,,,,,,,,,,,,
R498,South Korea,Gyeongsangnam-do,KR,2512,Possession of Tumble Drier,unit per 100 hh,2,,,,,4,,,,,,,,,,,,,,,
R498,South Korea,Gyeongsangnam-do,KR,2494,Possession of Air Conditioner,unit per 100 hh,21,,,,,33,,,,,,,,,,,,,,,
R498,South Korea,Gyeongsangnam-do,KR,2513,Possession of Vacuum Cleaner,unit per 100 hh,67,,,,,78,,,,,,,,,,,,,,,
KR07,South Korea,Changwon,KR,2506,Possession of Personal Computer,% of hh,,,,,,,,,,,79,,,,,,,,,,
KR07,South Korea,Changwon,KR,59927,Possession of Internet Enabled Computer,% of hh,,,,,,,,,,,77,,,,,,,,,,
KR07,South Korea,Changwon,KR,12980,Possession of Cable TV,% of hh,,,,,,,,,,,79,,,,,,,,,,
KR07,South Korea,Changwon,KR,12987,Possession of Satellite TV System,% of hh,,,,,,,,,,,7,,,,,,,,,,
R500,South Korea,Jeju-do,KR,2506,Possession of Personal Computer,% of hh,,,,,,,,,,,70,,,,,,,,,,
R500,South Korea,Jeju-do,KR,59927,Possession of Internet Enabled Computer,% of hh,,,,,,,,,,,66,,,,,,,,,,
R500,South Korea,Jeju-do,KR,12980,Possession of Cable TV,% of hh,,,,,,,,,,,74,,,,,,,,,,
R500,South Korea,Jeju-do,KR,12987,Possession of Satellite TV System,% of hh,,,,,,,,,,,10,,,,,,,,,,
R500,South Korea,Jeju-do,KR,2505,Possession of Passenger Car,% of hh,,,,,,66,,,,,68,,,,,,,,,,
R500,South Korea,Jeju-do,KR,2504,Possession of Motorcycle,% of hh,,,,,,,,,,,6,,,,,,,,,,
R500,South Korea,Jeju-do,KR,2500,Possession of Dishwasher,unit per 100 hh,3,,,,,4,,,,,,,,,,,,,,,
R500,South Korea,Jeju-do,KR,2516,Possession of Washing Machine,unit per 100 hh,95,,,,,97,,,,,,,,,,,,,,,
R500,South Korea,Jeju-do,KR,2512,Possession of Tumble Drier,unit per 100 hh,1,,,,,2,,,,,,,,,,,,,,,
R500,South Korea,Jeju-do,KR,2494,Possession of Air Conditioner,unit per 100 hh,24,,,,,37,,,,,,,,,,,,,,,
R500,South Korea,Jeju-do,KR,2513,Possession of Vacuum Cleaner,unit per 100 hh,66,,,,,76,,,,,,,,,,,,,,,
KR01,South Korea,Seoul,KR,2506,Possession of Personal Computer,% of hh,,,,,,,,,,,80,,,,,,,,,,
KR01,South Korea,Seoul,KR,59927,Possession of Internet Enabled Computer,% of hh,,,,,,,,,,,77,,,,,,,,,,
KR01,South Korea,Seoul,KR,12980,Possession of Cable TV,% of hh,,,,,,,,,,,68,,,,,,,,,,
KR01,South Korea,Seoul,KR,12987,Possession of Satellite TV System,% of hh,,,,,,,,,,,8,,,,,,,,,,
KR01,South Korea,Seoul,KR,2505,Possession of Passenger Car,% of hh,,,,,,62,,,,,63,,,,,,,,,,
KR01,South Korea,Seoul,KR,2504,Possession of Motorcycle,% of hh,,,,,,,,,,,3,,,,,,,,,,
KR01,South Korea,Seoul,KR,2500,Possession of Dishwasher,unit per 100 hh,6,,,,,7,,,,,,,,,,,,,,,
KR01,South Korea,Seoul,KR,2516,Possession of Washing Machine,unit per 100 hh,97,,,,,99,,,,,,,,,,,,,,,
KR01,South Korea,Seoul,KR,2512,Possession of Tumble Drier,unit per 100 hh,2,,,,,3,,,,,,,,,,,,,,,
KR01,South Korea,Seoul,KR,2494,Possession of Air Conditioner,unit per 100 hh,33,,,,,52,,,,,,,,,,,,,,,
KR01,South Korea,Seoul,KR,2513,Possession of Vacuum Cleaner,unit per 100 hh,72,,,,,83,,,,,,,,,,,,,,,
KR02,South Korea,Busan,KR,2506,Possession of Personal Computer,% of hh,,,,,,,,,,,74,,,,,,,,,,
KR02,South Korea,Busan,KR,59927,Possession of Internet Enabled Computer,% of hh,,,,,,,,,,,71,,,,,,,,,,
KR02,South Korea,Busan,KR,12980,Possession of Cable TV,% of hh,,,,,,,,,,,82,,,,,,,,,,
KR02,South Korea,Busan,KR,12987,Possession of Satellite TV System,% of hh,,,,,,,,,,,5,,,,,,,,,,
ES,Spain,Total,ES,2505,Possession of Passenger Car,% of hh,,,,,,75,76,77,77,77,,,,,,,,,,,
ES,Spain,Total,ES,2508,Possession of Refrigerator,% of hh,,,,,,100,,,,,,,,,,,,,,,
ES,Spain,Total,ES,2501,Possession of Freezer,% of hh,,,,,,34,,,,,,,,,,,,,,,
ES,Spain,Total,ES,2516,Possession of Washing Machine,% of hh,,,,,,99,,,,,,,,,,,,,,,
ES,Spain,Total,ES,2500,Possession of Dishwasher,% of hh,,,,,,37,,,,,,,,,,,,,,,
ES,Spain,Total,ES,2503,Possession of Microwave Oven,% of hh,,,,,,78,,,,,,,,,,,,,,,
ES,Spain,Total,ES,2504,Possession of Motorcycle,% of hh,,,,,,12,,,,,,,,,,,,,,,
ES,Spain,Total,ES,2499,Possession of Colour TV Set,% of hh,,,,,,100,100,100,100,100,100,100,99,99,99,,,,,,
ES,Spain,Total,ES,2502,Possession of Hi-Fi Stereo,% of hh,,,,,,65,69,66,66,64,61,60,58,55,54,,,,,,
ES,Spain,Total,ES,2506,Possession of Personal Computer,% of hh,,,,,,50,56,59,62,65,67,70,73,73,75,,,,,,
ES,Spain,Total,ES,59927,Possession of Internet Enabled Computer,% of hh,,,,,,,38,44,50,53,58,63,67,70,74,,,,,,
ES,Spain,Total,ES,87218,Possession of Broadband Internet Enabled Computer,% of hh,,,,,,,29,38,44,50,56,61,66,69,73,,,,,,
ES,Spain,Total,ES,2511,Possession of Telephone,% of hh,,,,,,,83,81,81,80,80,80,79,78,78,,,,,,
ES,Spain,Total,ES,68800,Possession of Mobile Telephone,% of hh,,,,,,,87,90,91,93,94,95,96,96,96,,,,,,
ES,Spain,Total,ES,12987,Possession of Satellite TV System,% of hh,,,,,,,20,21,21,19,16,,,,,,,,,,
ES,Spain,Total,ES,12980,Possession of Cable TV,% of hh,,,,,,,14,14,15,15,14,,,,,,,,,,
ES,Spain,Total,ES,12981,Possession of Cassette/Radio Player,% of hh,,,,,,,89,87,86,84,82,82,80,77,76,,,,,,
ES,Spain,Total,ES,2515,Possession of Videotape Recorder,% of hh,,,,,,,71,66,62,58,50,47,43,40,36,,,,,,
ES,Spain,Total,ES,59926,Possession of DVD Player/Recorder,% of hh,,,,,,,70,74,77,78,78,77,74,70,67,,,,,,
R232,Spain,Andalucia,ES,2505,Possession of Passenger Car,% of hh,,,,,,74,75,77,78,78,,,,,,,,,,,
R232,Spain,Andalucia,ES,2508,Possession of Refrigerator,% of hh,,,,,,100,,,,,,,,,,,,,,,
R232,Spain,Andalucia,ES,2501,Possession of Freezer,% of hh,,,,,,29,,,,,,,,,,,,,,,
R232,Spain,Andalucia,ES,2516,Possession of Washing Machine,% of hh,,,,,,99,,,,,,,,,,,,,,,
R232,Spain,Andalucia,ES,2500,Possession of Dishwasher,% of hh,,,,,,36,,,,,,,,,,,,,,,
R232,Spain,Andalucia,ES,2503,Possession of Microwave Oven,% of hh,,,,,,74,,,,,,,,,,,,,,,
R232,Spain,Andalucia,ES,2504,Possession of Motorcycle,% of hh,,,,,,15,,,,,,,,,,,,,,,
R232,Spain,Andalucia,ES,2499,Possession of Colour TV Set,% of hh,,,,,,100,100,100,100,100,100,100,99,100,100,,,,,,
R232,Spain,Andalucia,ES,2502,Possession of Hi-Fi Stereo,% of hh,,,,,,60,63,60,58,56,54,53,54,49,48,,,,,,
R232,Spain,Andalucia,ES,2506,Possession of Personal Computer,% of hh,,,,,,48,51,55,58,61,65,68,71,71,72,,,,,,
R232,Spain,Andalucia,ES,59927,Possession of Internet Enabled Computer,% of hh,,,,,,,31,38,42,47,53,58,63,66,73,,,,,,
R232,Spain,Andalucia,ES,87218,Possession of Broadband Internet Enabled Computer,% of hh,,,,,,,23,34,38,45,52,55,61,66,70,,,,,,
R232,Spain,Andalucia,ES,2511,Possession of Telephone,% of hh,,,,,,,75,74,73,72,73,73,74,71,72,,,,,,
R232,Spain,Andalucia,ES,68800,Possession of Mobile Telephone,% of hh,,,,,,,85,88,89,92,93,93,95,95,95,,,,,,
R232,Spain,Andalucia,ES,12987,Possession of Satellite TV System,% of hh,,,,,,,16,16,18,15,11,,,,,,,,,,
R232,Spain,Andalucia,ES,12980,Possession of Cable TV,% of hh,,,,,,,14,13,14,15,15,,,,,,,,,,
R232,Spain,Andalucia,ES,12981,Possession of Cassette/Radio Player,% of hh,,,,,,,86,83,82,80,79,77,76,72,70,,,,,,
R232,Spain,Andalucia,ES,2515,Possession of Videotape Recorder,% of hh,,,,,,,68,64,61,55,49,48,43,37,34,,,,,,
R232,Spain,Andalucia,ES,59926,Possession of DVD Player/Recorder,% of hh,,,,,,,69,73,76,76,77,76,72,69,64,,,,,,
R233,Spain,Aragon,ES,2505,Possession of Passenger Car,% of hh,,,,,,73,77,76,76,75,,,,,,,,,,,
R233,Spain,Aragon,ES,2508,Possession of Refrigerator,% of hh,,,,,,100,,,,,,,,,,,,,,,
R233,Spain,Aragon,ES,2501,Possession of Freezer,% of hh,,,,,,26,,,,,,,,,,,,,,,
R233,Spain,Aragon,ES,2516,Possession of Washing Machine,% of hh,,,,,,99,,,,,,,,,,,,,,,
R233,Spain,Aragon,ES,2500,Possession of Dishwasher,% of hh,,,,,,39,,,,,,,,,,,,,,,
R233,Spain,Aragon,ES,2503,Possession of Microwave Oven,% of hh,,,,,,80,,,,,,,,,,,,,,,
R233,Spain,Aragon,ES,2504,Possession of Motorcycle,% of hh,,,,,,11,,,,,,,,,,,,,,,
R233,Spain,Aragon,ES,2499,Possession of Colour TV Set,% of hh,,,,,,99,100,100,99,100,100,99,99,100,99,,,,,,
R233,Spain,Aragon,ES,2502,Possession of Hi-Fi Stereo,% of hh,,,,,,60,70,70,70,67,65,65,59,58,52,,,,,,
R233,Spain,Aragon,ES,2506,Possession of Personal Computer,% of hh,,,,,,45,56,59,63,67,68,70,72,72,74,,,,,,
R233,Spain,Aragon,ES,59927,Possession of Internet Enabled Computer,% of hh,,,,,,,39,47,51,53,59,62,67,68,71,,,,,,
R233,Spain,Aragon,ES,87218,Possession of Broadband Internet Enabled Computer,% of hh,,,,,,,28,39,44,50,57,61,66,67,70,,,,,,
R233,Spain,Aragon,ES,2511,Possession of Telephone,% of hh,,,,,,,90,89,90,88,85,85,85,83,85,,,,,,
R233,Spain,Aragon,ES,68800,Possession of Mobile Telephone,% of hh,,,,,,,85,89,89,90,95,93,96,96,96,,,,,,
R233,Spain,Aragon,ES,12987,Possession of Satellite TV System,% of hh,,,,,,,24,21,31,20,20,,,,,,,,,,
R233,Spain,Aragon,ES,12980,Possession of Cable TV,% of hh,,,,,,,17,14,13,13,13,,,,,,,,,,
R233,Spain,Aragon,ES,12981,Possession of Cassette/Radio Player,% of hh,,,,,,,92,92,89,90,88,86,81,80,78,,,,,,
R233,Spain,Aragon,ES,2515,Possession of Videotape Recorder,% of hh,,,,,,,77,70,67,60,54,54,45,43,40,,,,,,
R233,Spain,Aragon,ES,59926,Possession of DVD Player/Recorder,% of hh,,,,,,,67,72,77,80,75,82,77,74,69,,,,,,
R248,Spain,Principado de Asturias,ES,2505,Possession of Passenger Car,% of hh,,,,,,73,77,77,75,76,,,,,,,,,,,
ES14,Spain,Gijon,ES,2505,Possession of Passenger Car,% of hh,,,,,,73,77,77,75,76,,,,,,,,,,,
R248,Spain,Principado de Asturias,ES,2508,Possession of Refrigerator,% of hh,,,,,,100,,,,,,,,,,,,,,,
ES14,Spain,Gijon,ES,2508,Possession of Refrigerator,% of hh,,,,,,100,,,,,,,,,,,,,,,
R248,Spain,Principado de Asturias,ES,2501,Possession of Freezer,% of hh,,,,,,32,,,,,,,,,,,,,,,
ES14,Spain,Gijon,ES,2501,Possession of Freezer,% of hh,,,,,,32,,,,,,,,,,,,,,,
R248,Spain,Principado de Asturias,ES,2516,Possession of Washing Machine,% of hh,,,,,,99,,,,,,,,,,,,,,,
ES14,Spain,Gijon,ES,2516,Possession of Washing Machine,% of hh,,,,,,99,,,,,,,,,,,,,,,
R248,Spain,Principado de Asturias,ES,2500,Possession of Dishwasher,% of hh,,,,,,29,,,,,,,,,,,,,,,
ES14,Spain,Gijon,ES,2500,Possession of Dishwasher,% of hh,,,,,,29,,,,,,,,,,,,,,,
R248,Spain,Principado de Asturias,ES,2503,Possession of Microwave Oven,% of hh,,,,,,75,,,,,,,,,,,,,,,
ES14,Spain,Gijon,ES,2503,Possession of Microwave Oven,% of hh,,,,,,75,,,,,,,,,,,,,,,
R248,Spain,Principado de Asturias,ES,2504,Possession of Motorcycle,% of hh,,,,,,8,,,,,,,,,,,,,,,
ES14,Spain,Gijon,ES,2504,Possession of Motorcycle,% of hh,,,,,,8,,,,,,,,,,,,,,,
R248,Spain,Principado de Asturias,ES,2499,Possession of Colour TV Set,% of hh,,,,,,100,100,99,100,99,100,100,99,100,99,,,,,,
ES14,Spain,Gijon,ES,2499,Possession of Colour TV Set,% of hh,,,,,,100,100,99,100,99,100,100,99,100,99,,,,,,
R248,Spain,Principado de Asturias,ES,2502,Possession of Hi-Fi Stereo,% of hh,,,,,,56,65,65,64,61,57,55,54,53,52,,,,,,
ES14,Spain,Gijon,ES,2502,Possession of Hi-Fi Stereo,% of hh,,,,,,56,65,65,64,61,57,55,54,53,52,,,,,,
R248,Spain,Principado de Asturias,ES,2506,Possession of Personal Computer,% of hh,,,,,,45,54,57,61,62,65,67,70,73,71,,,,,,
ES14,Spain,Gijon,ES,2506,Possession of Personal Computer,% of hh,,,,,,45,54,57,61,62,65,67,70,73,71,,,,,,
R248,Spain,Principado de Asturias,ES,59927,Possession of Internet Enabled Computer,% of hh,,,,,,,39,41,51,52,57,61,66,71,73,,,,,,
ES14,Spain,Gijon,ES,59927,Possession of Internet Enabled Computer,% of hh,,,,,,,39,41,51,52,57,61,66,71,73,,,,,,
R248,Spain,Principado de Asturias,ES,87218,Possession of Broadband Internet Enabled Computer,% of hh,,,,,,,31,37,46,49,55,59,65,70,72,,,,,,
ES14,Spain,Gijon,ES,87218,Possession of Broadband Internet Enabled Computer,% of hh,,,,,,,31,37,46,49,55,59,65,70,72,,,,,,
R248,Spain,Principado de Asturias,ES,2511,Possession of Telephone,% of hh,,,,,,,87,84,86,83,83,80,83,80,78,,,,,,
ES14,Spain,Gijon,ES,2511,Possession of Telephone,% of hh,,,,,,,87,84,86,83,83,80,83,80,78,,,,,,
R248,Spain,Principado de Asturias,ES,68800,Possession of Mobile Telephone,% of hh,,,,,,,86,89,92,93,94,94,95,95,97,,,,,,
ES14,Spain,Gijon,ES,68800,Possession of Mobile Telephone,% of hh,,,,,,,86,89,92,93,94,94,95,95,97,,,,,,
R248,Spain,Principado de Asturias,ES,12987,Possession of Satellite TV System,% of hh,,,,,,,21,22,22,19,21,,,,,,,,,,
ES14,Spain,Gijon,ES,12987,Possession of Satellite TV System,% of hh,,,,,,,21,22,22,19,21,,,,,,,,,,
R248,Spain,Principado de Asturias,ES,12980,Possession of Cable TV,% of hh,,,,,,,30,31,34,34,37,,,,,,,,,,
ES14,Spain,Gijon,ES,12980,Possession of Cable TV,% of hh,,,,,,,30,31,34,34,37,,,,,,,,,,
R248,Spain,Principado de Asturias,ES,12981,Possession of Cassette/Radio Player,% of hh,,,,,,,91,91,88,86,84,82,82,80,79,,,,,,
ES14,Spain,Gijon,ES,12981,Possession of Cassette/Radio Player,% of hh,,,,,,,91,91,88,86,84,82,82,80,79,,,,,,
R248,Spain,Principado de Asturias,ES,2515,Possession of Videotape Recorder,% of hh,,,,,,,64,62,62,58,54,46,40,35,32,,,,,,
ES14,Spain,Gijon,ES,2515,Possession of Videotape Recorder,% of hh,,,,,,,64,62,62,58,54,46,40,35,32,,,,,,
R248,Spain,Principado de Asturias,ES,59926,Possession of DVD Player/Recorder,% of hh,,,,,,,63,69,72,70,71,70,66,66,62,,,,,,
ES14,Spain,Gijon,ES,59926,Possession of DVD Player/Recorder,% of hh,,,,,,,63,69,72,70,71,70,66,66,62,,,,,,
R245,Spain,Illes Balears,ES,2505,Possession of Passenger Car,% of hh,,,,,,83,83,82,79,79,,,,,,,,,,,
ES08,Spain,Palma de Mallorca,ES,2505,Possession of Passenger Car,% of hh,,,,,,83,83,82,79,79,,,,,,,,,,,
R245,Spain,Illes Balears,ES,2508,Possession of Refrigerator,% of hh,,,,,,100,,,,,,,,,,,,,,,
ES08,Spain,Palma de Mallorca,ES,2508,Possession of Refrigerator,% of hh,,,,,,100,,,,,,,,,,,,,,,
R245,Spain,Illes Balears,ES,2501,Possession of Freezer,% of hh,,,,,,39,,,,,,,,,,,,,,,
ES08,Spain,Palma de Mallorca,ES,2501,Possession of Freezer,% of hh,,,,,,39,,,,,,,,,,,,,,,
R245,Spain,Illes Balears,ES,2516,Possession of Washing Machine,% of hh,,,,,,98,,,,,,,,,,,,,,,
ES08,Spain,Palma de Mallorca,ES,2516,Possession of Washing Machine,% of hh,,,,,,98,,,,,,,,,,,,,,,
R245,Spain,Illes Balears,ES,2500,Possession of Dishwasher,% of hh,,,,,,27,,,,,,,,,,,,,,,
ES08,Spain,Palma de Mallorca,ES,2500,Possession of Dishwasher,% of hh,,,,,,27,,,,,,,,,,,,,,,
R245,Spain,Illes Balears,ES,2503,Possession of Microwave Oven,% of hh,,,,,,71,,,,,,,,,,,,,,,
ES08,Spain,Palma de Mallorca,ES,2503,Possession of Microwave Oven,% of hh,,,,,,71,,,,,,,,,,,,,,,
R245,Spain,Illes Balears,ES,2504,Possession of Motorcycle,% of hh,,,,,,19,,,,,,,,,,,,,,,
ES08,Spain,Palma de Mallorca,ES,2504,Possession of Motorcycle,% of hh,,,,,,19,,,,,,,,,,,,,,,
R245,Spain,Illes Balears,ES,2499,Possession of Colour TV Set,% of hh,,,,,,100,99,99,99,99,100,100,100,99,100,,,,,,
ES08,Spain,Palma de Mallorca,ES,2499,Possession of Colour TV Set,% of hh,,,,,,100,99,99,99,99,100,100,100,99,100,,,,,,
R245,Spain,Illes Balears,ES,2502,Possession of Hi-Fi Stereo,% of hh,,,,,,61,68,65,64,61,65,60,56,49,52,,,,,,
ES08,Spain,Palma de Mallorca,ES,2502,Possession of Hi-Fi Stereo,% of hh,,,,,,61,68,65,64,61,65,60,56,49,52,,,,,,
R245,Spain,Illes Balears,ES,2506,Possession of Personal Computer,% of hh,,,,,,46,55,60,62,67,73,74,78,75,80,,,,,,
ES08,Spain,Palma de Mallorca,ES,2506,Possession of Personal Computer,% of hh,,,,,,46,55,60,62,67,73,74,78,75,80,,,,,,
R245,Spain,Illes Balears,ES,59927,Possession of Internet Enabled Computer,% of hh,,,,,,,41,48,53,59,65,69,73,69,78,,,,,,
ES08,Spain,Palma de Mallorca,ES,59927,Possession of Internet Enabled Computer,% of hh,,,,,,,41,48,53,59,65,69,73,69,78,,,,,,
R245,Spain,Illes Balears,ES,87218,Possession of Broadband Internet Enabled Computer,% of hh,,,,,,,33,45,49,57,63,66,70,68,78,,,,,,
ES08,Spain,Palma de Mallorca,ES,87218,Possession of Broadband Internet Enabled Computer,% of hh,,,,,,,33,45,49,57,63,66,70,68,78,,,,,,
R245,Spain,Illes Balears,ES,2511,Possession of Telephone,% of hh,,,,,,,82,82,83,86,84,84,82,79,82,,,,,,
ES08,Spain,Palma de Mallorca,ES,2511,Possession of Telephone,% of hh,,,,,,,82,82,83,86,84,84,82,79,82,,,,,,
R245,Spain,Illes Balears,ES,68800,Possession of Mobile Telephone,% of hh,,,,,,,88,89,91,94,94,96,93,96,97,,,,,,
ES08,Spain,Palma de Mallorca,ES,68800,Possession of Mobile Telephone,% of hh,,,,,,,88,89,91,94,94,96,93,96,97,,,,,,
R245,Spain,Illes Balears,ES,12987,Possession of Satellite TV System,% of hh,,,,,,,24,23,26,21,17,,,,,,,,,,
ES08,Spain,Palma de Mallorca,ES,12987,Possession of Satellite TV System,% of hh,,,,,,,24,23,26,21,17,,,,,,,,,,
R245,Spain,Illes Balears,ES,12980,Possession of Cable TV,% of hh,,,,,,,19,17,16,15,16,,,,,,,,,,
ES08,Spain,Palma de Mallorca,ES,12980,Possession of Cable TV,% of hh,,,,,,,19,17,16,15,16,,,,,,,,,,
R245,Spain,Illes Balears,ES,12981,Possession of Cassette/Radio Player,% of hh,,,,,,,85,79,79,77,78,68,70,66,72,,,,,,
ES08,Spain,Palma de Mallorca,ES,12981,Possession of Cassette/Radio Player,% of hh,,,,,,,85,79,79,77,78,68,70,66,72,,,,,,
R245,Spain,Illes Balears,ES,2515,Possession of Videotape Recorder,% of hh,,,,,,,66,60,53,55,45,35,33,32,34,,,,,,
ES08,Spain,Palma de Mallorca,ES,2515,Possession of Videotape Recorder,% of hh,,,,,,,66,60,53,55,45,35,33,32,34,,,,,,
R245,Spain,Illes Balears,ES,59926,Possession of DVD Player/Recorder,% of hh,,,,,,,71,77,77,79,80,77,73,64,69,,,,,,
ES08,Spain,Palma de Mallorca,ES,59926,Possession of DVD Player/Recorder,% of hh,,,,,,,71,77,77,79,80,77,73,64,69,,,,,,
R234,Spain,Canarias,ES,2505,Possession of Passenger Car,% of hh,,,,,,75,78,76,77,75,,,,,,,,,,,
R234,Spain,Canarias,ES,2508,Possession of Refrigerator,% of hh,,,,,,100,,,,,,,,,,,,,,,
R234,Spain,Canarias,ES,2501,Possession of Freezer,% of hh,,,,,,26,,,,,,,,,,,,,,,
R234,Spain,Canarias,ES,2516,Possession of Washing Machine,% of hh,,,,,,98,,,,,,,,,,,,,,,
R234,Spain,Canarias,ES,2500,Possession of Dishwasher,% of hh,,,,,,13,,,,,,,,,,,,,,,
R234,Spain,Canarias,ES,2503,Possession of Microwave Oven,% of hh,,,,,,75,,,,,,,,,,,,,,,
R234,Spain,Canarias,ES,2504,Possession of Motorcycle,% of hh,,,,,,7,,,,,,,,,,,,,,,
